,travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
7689,drive,HBW,full,5,17.5,38,1,1,8717,2.061666667,0.603888889,0.775,0.610753,1,25-35k,1,0.717222222,East London
7690,drive,HBO,full,7,11.5,54,1,1,2949,0.771111111,0.204444444,0.198888889,0.0865922,1,35-50k,2,0.515,South London
7691,drive,HBO,full,6,23.75,57,1,1,5602,1.377777778,0.396111111,0.223888889,0.109181,2,>100k,5,0.603611111,West London
7692,drive,HBO,full,6,11.25,59,1,1,1049,0.300833333,0.087222222,0.134444444,0.235537,1,35-50k,1,0.265,South London
7693,walk,HBO,free,4,9.333333333,62,1,1,499,0.129166667,0.032777778,0.04,0.104167,1,5-10k,1,0.1025,West London
7694,pt,HBW,full,4,9.0,34,1,0,13694,3.111111111,0.869444444,0.721111111,0.58359,1,35-50k,3,0.533333333,West London
7695,walk,HBO,free,5,13.35,78,1,0,368,0.084722222,0.0225,0.019444444,0.0,0,10-15k,1,0.0925,West London
7696,pt,HBO,full,6,14.0,27,1,0,4683,1.131666667,0.3375,0.288611111,0.222329,2,15-20k,3,0.715277778,West London
7697,walk,HBW,free,1,8.0,60,1,0,3020,0.836666667,0.250555556,0.265277778,0.445026,1,50-75k,2,0.481666667,West London
7698,pt,B,full,3,20.75,40,1,1,14786,3.638611111,1.166944444,0.703611111,0.606001,1,25-35k,2,0.808055556,West London
7699,pt,B,dis,4,15.0,43,1,1,20371,4.827777778,1.535277778,1.315555556,0.596073,2,35-50k,4,0.762777778,South London
7700,walk,HBO,full,4,13.5,40,1,0,427,0.099722222,0.030555556,0.033611111,0.454545,0,<5k,1,0.073333333,North London
7701,pt,HBO,full,5,12.0,44,1,0,2415,0.531111111,0.180555556,0.148333333,0.279026,1,35-50k,2,0.186388889,South London
7702,walk,HBO,free,1,12.0,66,1,1,366,0.211944444,0.078055556,0.0875,0.228571,1,15-20k,2,0.186111111,East London
7703,pt,HBW,full,5,15.5,52,1,1,9255,2.215277778,0.664444444,0.718888889,0.516229,1,35-50k,1,0.583611111,South London
7704,cycle,HBW,full,1,8.416666667,31,0,1,2480,0.579166667,0.230833333,0.201666667,0.713499,1,25-35k,4,0.380277778,East London
7705,drive,B,full,4,12.0,58,1,1,7525,1.784444444,0.626944444,0.6775,0.723657,1,50-75k,1,0.7325,West London
7706,drive,HBO,full,7,12.5,68,1,1,6681,1.605277778,0.576666667,0.320833333,0.584416,0,10-15k,1,0.692222222,Central London
7707,walk,HBO,full,6,10.0,43,1,0,1782,0.411944444,0.145555556,0.100277778,0.362881,1,5-10k,2,0.333333333,Central London
7708,pt,HBO,free,5,15.0,80,1,0,1834,0.570833333,0.206388889,0.245277778,0.553794,0,<5k,1,0.469722222,West London
7709,walk,NHBO,full,3,9.083333333,22,1,0,815,0.256666667,0.136388889,0.114166667,0.170316,0,5-10k,3,0.179166667,East London
7710,drive,NHBO,free,2,17.58333333,80,1,1,2699,0.700555556,0.2,0.12,0.0694444,1,15-20k,1,0.329444444,South London
7711,pt,HBE,full,1,15.25,18,1,0,1016,0.305,0.1125,0.14,0.170635,0,15-20k,2,0.313333333,Central London
7712,pt,HBW,full,2,18.33333333,29,1,0,3368,0.786944444,0.364444444,0.201666667,0.571625,0,50-75k,2,0.275277778,West London
7713,drive,HBW,full,5,6.0,33,0,1,10859,2.726388889,0.883333333,0.4725,0.221634,1,25-35k,3,1.058055556,West London
7714,pt,HBO,free,2,14.5,85,0,1,1535,0.403611111,0.155,0.122222222,0.195455,1,5-10k,1,0.24,Central London
7715,drive,HBO,full,1,15.0,32,1,1,2383,0.615833333,0.185555556,0.180555556,0.149231,2,35-50k,2,0.366944444,South London
7716,drive,HBO,full,6,14.0,34,1,1,3186,0.766666667,0.223611111,0.2275,0.369963,1,50-75k,3,0.405555556,South London
7717,walk,HBE,free,4,7.833333333,8,1,0,604,0.172222222,0.090833333,0.078888889,0.0739437,1,35-50k,3,0.142222222,North London
7718,pt,HBE,full,3,9.0,29,1,1,6244,1.619722222,0.591388889,0.628888889,0.661219,1,35-50k,3,0.681388889,South London
7719,walk,HBO,full,3,14.58333333,41,1,1,1194,0.271388889,0.090833333,0.118611111,0.107728,1,25-35k,1,0.138333333,South London
7720,walk,HBO,full,3,9.933333333,35,1,1,408,0.116944444,0.059166667,0.024166667,0.252874,1,5-10k,3,0.078611111,Central London
7721,pt,HBW,full,3,5.5,37,0,0,19970,4.352777778,1.321944444,0.586944444,0.267392,1,20-25k,4,0.830555556,West London
7722,walk,HBO,full,6,18.5,32,1,0,3345,0.867222222,0.3025,0.244166667,0.342435,0,75-100k,1,0.487222222,Central London
7723,pt,HBW,full,7,6.166666667,27,1,0,7798,1.852777778,0.636388889,0.370277778,0.208552,1,50-75k,3,0.638888889,West London
7724,drive,HBW,full,2,22.0,54,0,1,1588,0.466944444,0.150833333,0.091944444,0.10574,1,10-15k,3,0.291944444,South London
7725,drive,HBO,full,5,8.0,46,1,1,13136,3.460277778,0.848888889,0.588888889,0.508491,1,>100k,3,0.632222222,West London
7726,pt,HBW,full,4,17.0,52,1,0,15724,3.699166667,1.144444444,1.129444444,0.591244,0,75-100k,2,1.129166667,South London
7727,pt,HBO,full,7,9.583333333,25,1,0,4134,0.906111111,0.253333333,0.212222222,0.197644,0,25-35k,2,0.324166667,South London
7728,walk,HBW,full,4,23.5,43,0,1,1247,0.310277778,0.131944444,0.076666667,0.525362,0,15-20k,2,0.171388889,Central London
7729,drive,HBO,free,5,9.666666667,83,1,0,931,0.264444444,0.100277778,0.099444444,0.256983,0,<5k,2,0.184444444,East London
7730,drive,HBO,full,6,15.83333333,59,1,1,3324,0.936111111,0.280833333,0.289722222,0.362416,1,<5k,1,0.496944444,West London
7731,pt,HBO,full,7,17.33333333,33,1,1,3788,0.893055556,0.329444444,0.246944444,0.505062,1,35-50k,1,0.255277778,Central London
7732,pt,HBO,free,7,10.0,74,1,0,16515,3.971388889,1.341666667,0.576388889,0.211084,0,<5k,1,1.276388889,North London
7733,pt,B,full,7,5.666666667,29,1,1,14599,3.406388889,1.184444444,0.664166667,0.421581,0,<5k,1,1.3075,North London
7734,walk,HBO,full,3,23.75,55,1,1,768,0.204444444,0.064166667,0.054722222,0.142132,1,20-25k,1,0.163333333,Central London
7735,pt,HBO,full,4,21.25,32,1,0,4535,1.083888889,0.4175,0.409444444,0.47829,0,35-50k,1,0.355,Central London
7736,pt,HBW,full,5,14.0,35,1,0,6392,1.56,0.557222222,0.475833333,0.673672,1,75-100k,2,0.906111111,West London
7737,pt,HBO,full,1,21.0,59,0,0,1587,0.37,0.133333333,0.104722222,0.246684,0,5-10k,1,0.178888889,North London
7738,walk,HBO,free,6,10.0,64,1,0,1131,0.338055556,0.093888889,0.096666667,0.272988,0,75-100k,1,0.276111111,West London
7739,drive,HBO,full,4,21.0,30,1,1,5593,1.425277778,0.461944444,0.337777778,0.356908,1,20-25k,1,0.767777778,South London
7740,drive,HBW,full,2,7.75,32,1,1,5823,1.413611111,0.440833333,0.490555556,0.514723,1,35-50k,1,0.715555556,East London
7741,pt,HBW,full,3,9.0,30,1,0,8140,1.893055556,0.613888889,0.510833333,0.499728,1,>100k,3,0.726666667,South London
7742,drive,HBO,free,6,7.9,76,0,1,1248,0.308333333,0.089444444,0.078888889,0.169014,1,10-15k,1,0.101111111,South London
7743,drive,HBE,full,3,15.0,41,1,1,756,0.232777778,0.0825,0.071944444,0.119691,1,10-15k,2,0.244722222,West London
7744,pt,HBW,full,5,7.833333333,33,0,1,17804,4.045277778,1.355555556,1.060555556,0.667365,1,35-50k,1,1.396944444,South London
7745,drive,HBO,full,7,13.0,37,1,1,876,0.228333333,0.084722222,0.088611111,0.586207,0,<5k,1,0.2075,South London
7746,pt,HBO,free,5,18.0,67,0,0,1882,0.453055556,0.148055556,0.216388889,0.261874,0,<5k,2,0.2825,West London
7747,drive,HBO,full,6,10.5,26,0,0,12245,3.065277778,0.953611111,0.52,0.358974,0,35-50k,1,1.1975,West London
7748,pt,B,full,3,7.75,58,1,0,16579,4.050277778,1.107777778,0.700277778,0.445458,0,25-35k,4,0.64,East London
7749,pt,HBW,full,4,8.75,31,0,1,11211,2.703333333,0.838055556,0.776944444,0.736861,1,35-50k,1,0.655555556,South London
7750,pt,HBW,full,3,7.0,34,1,0,5533,1.378888889,0.420833333,0.333611111,0.577852,2,50-75k,2,0.744444444,Central London
7751,pt,HBE,free,2,13.0,72,1,1,2879,0.752222222,0.306666667,0.123611111,0.388764,1,15-20k,1,0.237222222,Central London
7752,pt,B,dis,6,12.5,19,1,1,14058,3.411388889,1.185833333,0.868333333,0.583173,1,5-10k,1,0.944444444,North London
7753,drive,HBO,free,3,15.0,77,1,1,2235,0.561111111,0.173888889,0.183888889,0.226586,1,35-50k,2,0.324444444,South London
7754,walk,HBO,full,5,22.66666667,48,0,1,504,0.154444444,0.085,0.087222222,0.226115,2,>100k,1,0.111111111,West London
7755,pt,HBW,full,2,15.0,25,1,0,14271,3.393888889,1.0275,0.91,0.46337,0,20-25k,2,0.825,Central London
7756,pt,HBW,full,4,7.0,23,0,0,5764,1.436944444,0.547777778,0.405,0.751029,0,50-75k,1,0.403888889,Central London
7757,pt,HBW,full,3,7.75,36,0,1,6686,1.542777778,0.476666667,0.274444444,0.38664,0,50-75k,1,0.603611111,West London
7758,walk,NHBO,full,2,15.0,50,1,1,488,0.126666667,0.042777778,0.046666667,0.154762,1,>100k,2,0.0625,West London
7759,cycle,HBO,full,7,11.16666667,44,1,1,7243,1.811388889,0.7125,0.439166667,0.270082,0,>100k,2,0.962222222,Central London
7760,drive,B,free,3,9.25,66,1,1,11137,2.673611111,0.781944444,0.566666667,0.328922,1,10-15k,1,1.013055556,West London
7761,drive,HBO,full,7,11.66666667,44,1,1,7106,1.680833333,0.550555556,0.313611111,0.19752,1,>100k,2,0.548888889,South London
7762,pt,HBO,free,4,10.33333333,86,1,0,2167,0.558611111,0.168611111,0.141666667,0.307843,0,15-20k,1,0.266111111,South London
7763,pt,HBO,full,3,12.0,39,1,1,17958,4.310277778,1.304166667,0.864444444,0.522172,1,35-50k,1,0.7,South London
7764,walk,HBO,free,6,13.75,72,1,1,686,0.154722222,0.061666667,0.085,0.437909,0,5-10k,1,0.169166667,Central London
7765,walk,HBO,full,1,13.51666667,48,1,0,1205,0.293611111,0.107222222,0.071944444,0.528958,1,20-25k,4,0.215277778,Central London
7766,walk,HBE,full,3,15.08333333,30,1,1,451,0.113055556,0.053888889,0.058333333,0.0714286,0,25-35k,2,0.0825,South London
7767,pt,HBO,full,6,11.0,47,1,1,1294,0.330555556,0.099166667,0.091666667,0.290909,0,25-35k,3,0.201666667,Central London
7768,pt,HBW,full,2,7.75,39,1,1,21131,4.710555556,1.509166667,1.285555556,0.722774,2,35-50k,4,1.003055556,South London
7769,pt,HBW,full,1,7.333333333,47,0,1,13742,3.276388889,0.999444444,0.847777778,0.70806,2,75-100k,4,0.618611111,West London
7770,drive,HBO,full,6,15.1,49,1,1,1246,0.305277778,0.112222222,0.083888889,0.178808,1,10-15k,2,0.125,Central London
7771,pt,HBO,full,6,13.5,30,1,1,1526,0.437777778,0.166666667,0.113611111,0.276284,0,75-100k,2,0.182222222,South London
7772,walk,HBO,full,5,12.5,34,1,1,505,0.208055556,0.057222222,0.081111111,0.0787671,1,10-15k,3,0.180277778,West London
7773,walk,HBW,full,1,8.333333333,26,1,1,1730,0.428888889,0.181944444,0.189166667,0.421439,1,50-75k,3,0.191666667,South London
7774,pt,HBO,free,1,17.5,73,1,0,1844,0.483888889,0.171666667,0.200833333,0.272476,0,5-10k,1,0.300277778,South London
7775,walk,HBO,full,6,17.01666667,23,0,1,994,0.280277778,0.139444444,0.174444444,0.479299,0,20-25k,2,0.288333333,Central London
7776,drive,HBW,free,4,8.0,71,1,1,1542,0.394722222,0.145277778,0.131388889,0.2537,1,15-20k,1,0.345555556,North London
7777,pt,NHBO,free,2,11.0,75,1,1,2056,0.488611111,0.1725,0.165555556,0.385906,1,15-20k,1,0.204166667,South London
7778,walk,HBO,free,4,11.25,61,1,1,364,0.095833333,0.0325,0.043055556,0.0258065,0,10-15k,1,0.068333333,South London
7779,drive,HBE,full,2,15.58333333,28,1,1,2562,0.576388889,0.226666667,0.144444444,0.384615,1,>100k,1,0.258333333,South London
7780,pt,HBO,free,3,9.0,77,0,0,1257,0.287777778,0.114722222,0.101388889,0.416438,0,<5k,1,0.136944444,East London
7781,pt,HBO,free,6,10.66666667,81,1,1,408,0.106666667,0.048611111,0.036944444,0.142857,1,25-35k,2,0.071666667,South London
7782,pt,HBW,free,3,8.0,65,1,1,16348,3.544166667,0.981666667,0.993888889,0.551984,0,25-35k,1,0.825833333,West London
7783,pt,HBO,full,7,13.0,29,1,0,1717,0.46,0.181666667,0.1625,0.34359,0,15-20k,1,0.355833333,Central London
7784,walk,HBO,full,6,16.83333333,24,1,1,393,0.115555556,0.056388889,0.048888889,0.130682,0,<5k,2,0.1175,Central London
7785,walk,HBO,full,3,18.5,52,1,1,1990,0.582222222,0.180277778,0.182222222,0.426829,0,20-25k,2,0.344444444,West London
7786,walk,NHBO,full,1,12.0,26,1,0,549,0.197777778,0.0875,0.08,0.173611,0,25-35k,3,0.198888889,South London
7787,pt,HBW,full,3,19.0,54,1,0,7054,1.643888889,0.553611111,0.411388889,0.336935,0,20-25k,1,0.453055556,East London
7788,pt,HBW,full,4,13.0,30,1,1,19488,4.543611111,1.371944444,1.283055556,0.620048,1,>100k,3,1.086111111,South London
7789,drive,HBW,full,5,13.5,33,1,1,5218,1.815833333,0.540277778,0.263333333,0.0970464,1,25-35k,1,0.617222222,South London
7790,drive,HBO,full,2,10.0,78,0,1,3272,0.843611111,0.2825,0.195,0.212251,1,5-10k,1,0.407222222,Central London
7791,drive,HBO,free,7,11.25,61,1,1,476,0.160555556,0.067777778,0.059444444,0.186916,1,50-75k,2,0.148888889,South London
7792,drive,HBO,full,2,15.66666667,49,1,1,1617,0.4175,0.169166667,0.071111111,0.046875,2,75-100k,3,0.383055556,South London
7793,drive,HBO,full,2,15.75,48,1,1,1177,0.333055556,0.134444444,0.09,0.0679012,1,35-50k,2,0.3325,Central London
7794,drive,HBO,free,7,11.25,86,0,1,5403,1.279166667,0.378333333,0.315833333,0.204046,1,50-75k,1,0.659722222,West London
7795,walk,HBW,full,5,8.5,27,1,1,2800,0.775,0.228888889,0.216111111,0.511568,0,35-50k,1,0.448611111,West London
7796,drive,HBE,full,7,9.083333333,36,1,1,7030,1.583611111,0.410833333,0.246111111,0.163657,2,50-75k,3,0.969722222,South London
7797,pt,HBO,full,6,17.5,37,0,1,7317,1.681666667,0.507777778,0.478888889,0.689675,0,50-75k,2,0.606944444,North London
7798,pt,HBO,free,3,12.0,75,1,0,4630,1.023611111,0.3,0.175277778,0.14897,0,15-20k,2,0.336388889,North London
7799,pt,HBW,full,1,7.0,27,1,0,7087,1.649444444,0.535277778,0.393888889,0.399154,1,10-15k,3,0.751388889,South London
7800,drive,HBO,free,1,12.25,73,1,1,3514,0.814722222,0.225555556,0.176111111,0.164038,1,5-10k,1,0.341111111,West London
7801,pt,HBO,free,6,11.75,66,1,0,7744,1.781388889,0.585277778,0.427222222,0.351756,0,<5k,1,0.519722222,West London
7802,drive,B,full,7,13.0,28,1,1,10745,2.503055556,0.726111111,0.510833333,0.474171,2,50-75k,2,1.21,North London
7803,pt,HBW,full,1,17.5,29,1,1,2467,0.660555556,0.267222222,0.176111111,0.340694,1,50-75k,2,0.360833333,South London
7804,walk,HBO,full,5,17.0,58,1,0,556,0.243055556,0.112222222,0.115555556,0.21875,0,<5k,4,0.204444444,West London
7805,pt,HBW,dis,5,18.25,22,1,0,11263,2.600277778,0.835277778,0.800833333,0.673604,0,10-15k,1,0.769166667,South London
7806,pt,HBO,free,2,17.0,75,1,0,3069,0.816944444,0.291666667,0.249722222,0.210234,0,10-15k,1,0.484444444,South London
7807,pt,HBW,full,4,17.0,26,1,0,7377,1.825833333,0.454166667,0.509722222,0.402725,0,50-75k,2,0.85,West London
7808,pt,HBO,full,1,10.5,22,1,1,5803,1.38,0.356944444,0.302222222,0.522059,0,<5k,1,0.428333333,Central London
7809,pt,HBW,full,5,17.5,36,1,1,8245,1.981111111,0.695277778,0.634722222,0.698468,0,>100k,3,0.644166667,Central London
7810,pt,HBO,free,2,12.66666667,70,1,1,8941,2.026944444,0.676666667,0.573055556,0.540475,1,5-10k,1,0.679444444,North London
7811,drive,HBO,full,6,12.5,54,1,1,506,0.1275,0.063055556,0.040555556,0.0273973,1,35-50k,4,0.115,South London
7812,pt,HBO,free,3,10.25,83,1,0,3764,1.0125,0.308888889,0.212222222,0.153141,0,5-10k,1,0.400833333,West London
7813,walk,HBO,full,7,18.0,47,1,1,2737,0.657777778,0.23,0.205833333,0.395412,1,50-75k,1,0.401111111,Central London
7814,drive,NHBO,full,5,15.25,37,1,1,1922,0.471944444,0.136944444,0.109444444,0.388325,2,25-35k,4,0.233888889,West London
7815,walk,NHBO,full,1,21.0,47,1,1,486,0.136111111,0.055833333,0.051666667,0.27957,0,5-10k,1,0.121111111,South London
7816,drive,HBO,full,7,12.75,34,0,1,2078,0.587777778,0.154722222,0.139444444,0.450199,2,50-75k,4,0.433333333,North London
7817,pt,HBE,full,1,19.25,21,0,0,17333,4.027777778,1.368888889,0.663333333,0.431742,3,50-75k,5,1.468333333,East London
7818,pt,HBW,full,2,7.5,34,0,1,5962,1.488055556,0.536388889,0.478611111,0.701683,1,50-75k,2,0.560555556,Central London
7819,pt,HBW,full,5,16.0,21,1,0,6087,1.498888889,0.491944444,0.479444444,0.534183,0,15-20k,1,0.578611111,West London
7820,walk,HBO,full,4,11.33333333,24,0,0,2079,0.689166667,0.214166667,0.116944444,0.304038,0,5-10k,4,0.391944444,South London
7821,drive,HBO,full,2,17.5,35,1,0,1781,0.472777778,0.135555556,0.268055556,0.299482,0,15-20k,2,0.301111111,East London
7822,walk,NHBO,free,3,11.25,74,1,0,1197,0.366666667,0.134444444,0.107777778,0.149485,0,10-15k,1,0.118611111,South London
7823,pt,HBO,full,6,21.5,24,1,1,9448,2.275833333,0.740555556,0.603333333,0.595764,1,20-25k,1,0.718611111,South London
7824,drive,HBO,full,4,13.83333333,44,1,1,953,0.221111111,0.069444444,0.100833333,0.578512,1,5-10k,1,0.145833333,Central London
7825,drive,HBO,free,3,23.91666667,62,1,1,3258,0.789444444,0.232777778,0.133888889,0.107884,2,35-50k,2,0.494444444,East London
7826,drive,HBO,full,3,17.33333333,34,1,1,2475,0.8175,0.266666667,0.148333333,0.0917603,1,35-50k,3,0.539166667,South London
7827,pt,HBO,free,5,17.0,57,0,0,2962,0.706388889,0.240833333,0.258888889,0.595494,0,<5k,1,0.283888889,North London
7828,walk,HBO,free,4,14.41666667,67,1,1,1099,0.266388889,0.109444444,0.099166667,0.268908,1,20-25k,1,0.213333333,Central London
7829,drive,HBO,dis,7,18.58333333,23,1,1,33184,8.7975,2.585,1.180555556,0.398824,1,25-35k,1,1.677222222,South London
7830,pt,HBW,full,1,16.0,24,1,0,9685,2.363611111,0.805555556,0.683055556,0.560797,0,5-10k,1,0.636666667,Central London
7831,walk,HBE,free,4,15.25,6,1,0,612,0.255555556,0.061944444,0.078333333,0.0319149,1,25-35k,6,0.241388889,South London
7832,pt,HBW,full,3,5.75,35,0,1,12471,2.844722222,0.900277778,0.658055556,0.586323,1,25-35k,3,0.806944444,East London
7833,pt,NHBO,full,3,9.0,24,1,0,3599,0.906666667,0.275277778,0.1975,0.322082,0,<5k,2,0.446666667,North London
7834,cycle,HBW,full,1,7.5,32,1,1,4674,1.156944444,0.396388889,0.345833333,0.521285,0,25-35k,1,0.441944444,Central London
7835,walk,HBO,full,1,0.75,22,0,1,621,0.169444444,0.056944444,0.071666667,0.162791,2,>100k,4,0.159166667,West London
7836,pt,NHBO,full,4,15.0,22,1,0,1889,0.467222222,0.150833333,0.166666667,0.106667,0,5-10k,1,0.308333333,East London
7837,drive,HBO,full,3,10.0,30,0,1,7595,1.86,0.584722222,0.397777778,0.361034,1,20-25k,1,0.687777778,South London
7838,pt,HBW,full,1,7.833333333,31,1,1,21613,5.050555556,1.524444444,1.164444444,0.701336,1,35-50k,2,0.895,South London
7839,walk,HBO,full,6,13.75,35,1,0,686,0.154722222,0.061666667,0.085,0.437909,0,20-25k,1,0.169166667,Central London
7840,walk,HBO,full,6,17.0,44,0,1,683,0.163055556,0.043333333,0.048888889,0.482955,0,25-35k,1,0.116111111,South London
7841,pt,HBO,free,4,12.75,70,0,1,1114,0.300833333,0.093333333,0.111944444,0.46402,1,35-50k,1,0.218611111,West London
7842,pt,B,full,4,17.25,49,1,1,23474,5.651666667,1.926944444,1.169444444,0.606888,0,20-25k,2,1.3275,West London
7843,walk,NHBO,full,5,12.5,46,1,1,491,0.153055556,0.095833333,0.140277778,0.607921,1,10-15k,1,0.130555556,South London
7844,cycle,HBO,full,7,18.5,39,1,1,1519,0.457777778,0.172777778,0.113611111,0.317848,2,>100k,4,0.369166667,North London
7845,walk,HBW,full,5,8.0,38,1,0,1702,0.418611111,0.157777778,0.131666667,0.240506,0,50-75k,1,0.191111111,West London
7846,pt,HBO,free,2,13.5,76,1,0,4615,1.104722222,0.331944444,0.178888889,0.0978261,0,5-10k,2,0.651388889,West London
7847,pt,B,full,1,16.0,28,1,0,4554,1.125833333,0.4475,0.3625,0.75249,0,20-25k,1,0.514166667,Central London
7848,pt,HBO,free,1,14.5,67,0,0,1524,0.418333333,0.143055556,0.166944444,0.603993,0,5-10k,1,0.340277778,Central London
7849,drive,HBO,full,6,8.0,39,1,1,3865,0.884166667,0.3125,0.219166667,0.335868,1,25-35k,2,0.392777778,West London
7850,pt,HBO,full,6,14.0,26,1,0,5351,1.146666667,0.376666667,0.299166667,0.650882,0,5-10k,3,0.53,Central London
7851,walk,HBO,free,3,16.16666667,63,1,1,775,0.231944444,0.068055556,0.066666667,0.233333,1,35-50k,2,0.146388889,West London
7852,pt,HBO,dis,5,11.0,57,1,0,23200,5.204166667,1.710833333,1.395555556,0.506369,0,35-50k,1,1.201944444,North London
7853,walk,HBO,full,7,12.16666667,31,0,1,587,0.255277778,0.069166667,0.103611111,0.150134,1,35-50k,3,0.219722222,South London
7854,walk,HBW,full,6,19.88333333,30,0,0,464,0.129722222,0.041111111,0.064166667,0.155844,0,25-35k,4,0.117777778,West London
7855,pt,HBO,full,5,10.25,54,1,0,5955,1.319444444,0.34,0.338055556,0.42235,0,5-10k,2,0.256111111,Central London
7856,walk,HBO,full,5,12.0,39,1,1,699,0.173333333,0.050277778,0.053888889,0.0257732,1,>100k,3,0.144444444,West London
7857,drive,HBO,full,1,17.0,58,1,1,10221,2.5425,0.817222222,0.556944444,0.374564,0,35-50k,2,1.176944444,Central London
7858,drive,HBO,free,5,17.5,83,1,1,3689,0.923055556,0.2825,0.221111111,0.677136,1,<5k,1,0.391666667,West London
7859,walk,HBO,full,1,11.0,26,0,1,1019,0.240833333,0.093611111,0.091666667,0.354545,1,15-20k,1,0.115,West London
7860,drive,HBO,full,4,11.66666667,49,1,1,1072,0.334444444,0.0875,0.098333333,0.127119,1,<5k,2,0.266388889,Central London
7861,walk,NHBO,full,6,13.83333333,24,1,1,551,0.165277778,0.042222222,0.063888889,0.704348,0,20-25k,1,0.123888889,West London
7862,pt,B,full,6,18.0,55,0,1,10023,2.497222222,0.8375,0.530277778,0.44264,2,35-50k,3,0.775277778,North London
7863,walk,NHBO,dis,7,11.0,38,1,1,488,0.131388889,0.037777778,0.056944444,0.282927,1,35-50k,4,0.102777778,Central London
7864,pt,HBW,dis,4,17.75,26,1,1,16720,3.763333333,1.200555556,1.023888889,0.684482,2,50-75k,2,0.775277778,West London
7865,drive,HBW,full,2,18.0,32,0,1,1739,0.476944444,0.144444444,0.105555556,0.0684211,1,35-50k,1,0.193333333,West London
7866,drive,HBO,free,3,11.0,74,1,1,2931,0.725277778,0.201666667,0.18,0.305556,1,10-15k,1,0.386944444,East London
7867,drive,NHBO,free,1,17.83333333,73,1,1,1253,0.3775,0.133611111,0.108333333,0.138462,1,25-35k,1,0.195,South London
7868,walk,HBO,full,3,10.0,51,1,0,2724,0.610555556,0.210833333,0.163888889,0.274576,0,<5k,1,0.382222222,East London
7869,walk,HBO,full,5,10.75,60,0,1,1150,0.269722222,0.131388889,0.119444444,0.295349,1,35-50k,1,0.1525,South London
