,age,female,hh_borough
75849,30,0,Redbridge
75850,52,1,Epping Forest
75851,93,1,Barnet
75852,45,0,Haringey
75853,60,0,Greenwich
75854,59,1,Islington
75855,6,1,Hackney
75856,2,1,Harrow
75857,51,0,Redbridge
75858,40,1,Lewisham
75859,48,0,Barnet
75860,38,1,Redbridge
75861,0,1,Ealing
75862,35,0,Ealing
75863,39,1,Tower Hamlets
75864,44,0,Merton
75865,35,1,Hammersmith & Fulham
75866,4,0,Hackney
75867,39,1,Harrow
75868,60,0,Lambeth
75869,29,0,Bexley
75870,44,0,Bromley
75871,5,0,Waltham Forest
75872,43,1,Sevenoaks
75873,52,0,Southwark
75874,12,1,Hertsmere
75875,34,1,Greenwich
75876,41,0,Havering
75877,34,0,Bexley
75878,20,0,South Bucks
75879,19,0,Waltham Forest
75880,44,1,Haringey
75881,7,0,Greenwich
75882,48,1,Camden
75883,53,0,Havering
75884,18,1,Westminster
75885,31,0,Kensington and Chelsea
75886,63,1,Mole Valley
75887,39,1,Epping Forest
75888,38,1,Camden
75889,46,0,Kingston upon Thames
75890,6,1,Hammersmith & Fulham
75891,60,1,Newham
75892,86,0,Enfield
75893,34,0,Lewisham
75894,53,0,Hammersmith & Fulham
75895,18,0,Havering
75896,19,1,Tower Hamlets
75897,26,0,Waltham Forest
75898,24,0,Runnymede
75899,4,1,Barnet
75900,49,0,Richmond upon Thames
75901,44,1,Three Rivers
75902,50,0,Hounslow
75903,20,0,Three Rivers
75904,15,0,Brent
75905,43,0,Hammersmith & Fulham
75906,18,1,Ealing
75907,73,0,Tower Hamlets
75908,34,0,Sutton
75909,78,1,Sutton
75910,33,1,Greenwich
75911,34,0,Hounslow
75912,32,0,Kingston upon Thames
75913,65,0,Bexley
75914,49,0,Epsom and Ewell
75915,21,0,Waltham Forest
75916,1,0,Wandsworth
75917,40,0,Kensington and Chelsea
75918,25,0,Islington
75919,49,0,Newham
75920,43,0,Lambeth
75921,21,1,Enfield
75922,18,1,Kensington and Chelsea
75923,55,1,Hertsmere
75924,25,1,Dartford
75925,38,0,Tower Hamlets
75926,46,0,Newham
75927,38,0,Wandsworth
75928,28,0,Merton
75929,13,0,Epping Forest
75930,1,0,Hackney
75931,24,0,Westminster
75932,21,1,Tower Hamlets
75933,41,1,Waltham Forest
75934,11,1,Redbridge
75935,2,0,Bexley
75936,7,1,Enfield
75937,23,0,Hackney
75938,28,1,Hammersmith & Fulham
75939,39,1,Sevenoaks
75940,24,0,Waltham Forest
75941,24,1,Barnet
75942,26,0,Greenwich
75943,24,1,Lambeth
75944,53,1,Harrow
75945,9,1,Bexley
75946,24,1,Brent
75947,81,0,Merton
75948,31,1,Merton
75949,55,0,Hertsmere
75950,0,1,Ealing
75951,33,1,Barnet
75952,52,1,Bromley
75953,87,0,Kingston upon Thames
75954,37,1,Enfield
75955,54,1,Enfield
75956,33,1,Bromley
75957,73,1,Enfield
75958,26,1,Wandsworth
75959,61,1,Epping Forest
75960,42,1,Runnymede
75961,68,1,Westminster
75962,56,1,Kingston upon Thames
75963,43,0,Haringey
75964,25,1,Haringey
75965,30,0,Greenwich
75966,65,0,Dartford
75967,50,0,Bexley
75968,68,1,Epsom and Ewell
75969,48,0,Hounslow
75970,4,1,Lambeth
75971,19,1,Redbridge
75972,7,0,Bromley
75973,8,0,Reigate and Banstead
75974,38,0,Waltham Forest
75975,12,0,Richmond upon Thames
75976,6,1,Lewisham
75977,27,1,Hammersmith & Fulham
75978,43,0,Elmbridge
75979,22,1,Hounslow
75980,63,0,Tandridge
75981,80,0,Haringey
75982,37,0,Lewisham
75983,3,0,Hillingdon
75984,1,1,Bexley
75985,63,1,Elmbridge
75986,24,0,Wandsworth
75987,50,0,Wandsworth
75988,25,0,Hounslow
75989,81,0,Newham
75990,34,0,Bromley
75991,35,0,Wandsworth
75992,30,0,Ealing
75993,25,0,Newham
75994,79,0,Sevenoaks
75995,45,0,Richmond upon Thames
75996,25,1,Westminster
75997,79,1,Harrow
75998,63,1,Ealing
75999,7,0,Haringey
76000,31,0,Enfield
76001,45,0,Enfield
76002,43,1,Lambeth
76003,53,1,Croydon
76004,28,1,Hammersmith & Fulham
76005,43,0,Lambeth
76006,56,1,Waltham Forest
76007,79,0,Sutton
76008,66,1,Newham
76009,20,1,Kingston upon Thames
76010,33,1,Hillingdon
76011,4,1,Enfield
76012,23,0,Hammersmith & Fulham
76013,26,0,Lambeth
76014,19,0,Wandsworth
76015,62,1,Richmond upon Thames
76016,49,0,Croydon
76017,28,0,Hammersmith & Fulham
76018,41,1,Barnet
76019,71,0,Islington
76020,53,1,Enfield
76021,52,0,Reigate and Banstead
76022,32,0,Westminster
76023,31,1,Hounslow
76024,60,1,Woking
76025,40,1,Three Rivers
76026,8,1,Bromley
76027,10,0,Redbridge
76028,35,0,Southwark
76029,37,0,Hounslow
76030,18,0,Kingston upon Thames
76031,31,1,Waltham Forest
76032,41,0,Richmond upon Thames
76033,12,0,Lambeth
76034,52,0,Barnet
76035,22,0,Islington
76036,13,0,Three Rivers
76037,46,0,Islington
76038,28,0,Lambeth
76039,28,0,Merton
76040,36,0,Enfield
76041,63,1,Richmond upon Thames
76042,30,1,Hillingdon
76043,54,0,Ealing
76044,38,0,Barking and Dagenham
76045,51,0,Barnet
76046,84,1,Thurrock
76047,50,0,Kingston upon Thames
76048,10,1,Brent
76049,59,1,Reigate and Banstead
76050,46,0,Greenwich
76051,16,0,Sutton
76052,43,0,Croydon
76053,57,0,Spelthorne
76054,28,1,Thurrock
76055,38,0,Reigate and Banstead
76056,28,1,Westminster
76057,42,1,Hounslow
76058,18,1,Tandridge
76059,11,1,Westminster
76060,41,0,Hillingdon
76061,51,0,Croydon
76062,31,1,Three Rivers
76063,35,0,Harrow
76064,46,0,Ealing
76065,11,1,Lewisham
76066,11,1,Waltham Forest
76067,3,0,Ealing
76068,24,1,Barnet
76069,21,0,Bexley
76070,33,0,Barking and Dagenham
76071,5,0,Lewisham
76072,40,1,Redbridge
76073,28,0,Barnet
76074,24,0,Tower Hamlets
76075,25,0,Greenwich
76076,46,1,Hillingdon
76077,3,1,Haringey
76078,48,1,Lewisham
76079,25,1,Brent
76080,9,0,Enfield
76081,91,1,Ealing
76082,16,1,Hillingdon
76083,29,0,Westminster
76084,53,1,Hertsmere
76085,42,0,Woking
76086,23,0,Ealing
76087,60,1,Lewisham
76088,81,0,Hertsmere
76089,54,0,Merton
76090,0,1,Waltham Forest
76091,25,1,Westminster
76092,42,0,Hackney
76093,58,0,Mole Valley
76094,9,1,Westminster
76095,27,1,Hammersmith & Fulham
76096,21,1,Newham
76097,36,0,Thurrock
76098,52,0,Wandsworth
76099,47,0,Woking
76100,11,1,Watford
76101,13,0,South Bucks
76102,79,0,Newham
76103,12,0,Thurrock
76104,14,0,Tower Hamlets
76105,46,1,Croydon
76106,33,1,Wandsworth
76107,23,0,Westminster
76108,29,0,Hounslow
76109,1,0,Lewisham
76110,34,0,Hackney
76111,28,1,Hackney
76112,44,1,Southwark
76113,41,1,Islington
76114,50,0,Westminster
76115,62,1,Bexley
76116,32,1,Reigate and Banstead
76117,49,0,Southwark
76118,72,1,Bexley
76119,24,0,Lewisham
76120,49,0,Camden
76121,11,1,Greenwich
76122,57,1,Spelthorne
76123,7,1,Ealing
76124,50,0,Richmond upon Thames
76125,14,1,Ealing
76126,50,0,Merton
76127,28,0,Hounslow
76128,17,1,Lewisham
76129,26,1,Reigate and Banstead
76130,45,1,Bexley
76131,7,0,Croydon
76132,32,0,Hounslow
76133,7,0,Camden
76134,29,0,Islington
76135,39,0,Hillingdon
76136,19,1,Tower Hamlets
76137,12,0,Lewisham
76138,70,1,Hertsmere
76139,27,1,Westminster
76140,3,0,Haringey
76141,36,1,Haringey
76142,61,1,Enfield
76143,21,1,Haringey
76144,34,1,Hillingdon
76145,50,1,City of London
76146,0,0,Croydon
76147,60,0,Hammersmith & Fulham
76148,30,0,Barnet
76149,37,1,Hounslow
76150,3,0,Kensington and Chelsea
76151,27,0,Tower Hamlets
76152,62,1,Havering
76153,12,1,Croydon
76154,29,0,Camden
76155,53,1,Bromley
76156,31,0,Reigate and Banstead
76157,27,0,Bromley
76158,24,0,Southwark
76159,33,0,Sutton
76160,79,0,Enfield
76161,2,0,Havering
76162,12,1,Newham
76163,66,0,Barking and Dagenham
76164,59,0,Thurrock
76165,35,1,Hackney
76166,17,1,South Bucks
76167,53,0,South Bucks
76168,32,1,Three Rivers
76169,7,0,Hillingdon
76170,36,0,Hackney
76171,24,1,Camden
76172,32,1,Waltham Forest
76173,55,1,Havering
76174,45,1,Harrow
76175,63,0,Bromley
76176,32,1,Barnet
76177,26,1,Bromley
76178,81,0,Hounslow
76179,35,1,Woking
76180,26,0,Islington
76181,58,1,Barnet
76182,19,0,Bexley
76183,66,1,Woking
76184,36,0,Reigate and Banstead
76185,78,0,Kingston upon Thames
76186,53,0,Mole Valley
76187,47,1,Redbridge
76188,42,0,Enfield
76189,66,0,Hertsmere
76190,28,1,Wandsworth
76191,22,0,Lambeth
76192,42,1,Kensington and Chelsea
76193,6,1,Three Rivers
76194,4,0,Waltham Forest
76195,7,1,Lambeth
76196,24,1,Barking and Dagenham
76197,43,0,Westminster
76198,24,0,Havering
76199,11,1,Havering
76200,61,1,Southwark
76201,64,1,Camden
76202,57,0,Barnet
76203,50,0,Spelthorne
76204,5,1,Islington
76205,43,0,Harrow
76206,23,0,Brent
76207,9,1,Redbridge
76208,15,1,Hounslow
76209,43,0,Havering
76210,26,0,Lewisham
76211,11,0,Newham
76212,35,1,Croydon
76213,75,0,Croydon
76214,69,1,Barking and Dagenham
76215,52,1,Hillingdon
76216,21,0,Barking and Dagenham
76217,66,0,Harrow
76218,71,1,Redbridge
76219,36,1,Harrow
76220,38,1,Waltham Forest
76221,25,0,Brent
76222,45,1,Southwark
76223,16,0,Sevenoaks
76224,78,1,Wandsworth
76225,17,0,Lewisham
76226,77,1,Epping Forest
76227,13,0,Bexley
76228,50,0,Camden
76229,25,0,Westminster
76230,37,0,Epsom and Ewell
76231,60,1,Croydon
76232,64,1,Haringey
76233,29,1,Tower Hamlets
76234,30,1,Islington
76235,40,1,Watford
76236,19,0,Kingston upon Thames
76237,28,1,Kingston upon Thames
76238,37,0,Merton
76239,59,1,Hounslow
76240,12,1,Kingston upon Thames
76241,61,0,Epping Forest
76242,27,1,Redbridge
76243,21,0,Sutton
76244,4,1,Hillingdon
76245,1,1,Tower Hamlets
76246,83,1,Greenwich
76247,14,1,Waltham Forest
76248,29,0,Hounslow
76249,6,1,Hackney
76250,53,0,Camden
76251,52,1,Lewisham
76252,47,1,Greenwich
76253,90,1,Reigate and Banstead
76254,27,1,Bexley
76255,23,1,Kensington and Chelsea
76256,49,0,Redbridge
76257,20,1,Islington
76258,43,0,Richmond upon Thames
76259,12,1,Reigate and Banstead
76260,45,0,Enfield
76261,51,1,Epping Forest
76262,34,1,Lewisham
76263,38,0,Hackney
76264,26,0,Southwark
76265,47,1,Kingston upon Thames
76266,22,0,Greenwich
76267,30,1,Wandsworth
76268,22,0,Lambeth
76269,28,1,Mole Valley
76270,65,1,City of London
76271,29,0,Lewisham
76272,45,1,Thurrock
76273,62,1,Thurrock
76274,34,0,Barnet
76275,2,0,Merton
76276,16,0,Redbridge
76277,21,1,Sutton
76278,15,0,Thurrock
76279,43,0,Barnet
76280,4,1,Camden
76281,26,1,Lewisham
76282,30,0,Hillingdon
76283,35,1,Mole Valley
76284,98,1,Merton
76285,40,1,Harrow
76286,40,1,Waltham Forest
76287,21,0,Ealing
76288,44,1,Lewisham
76289,65,1,Bromley
76290,45,1,Barnet
76291,40,1,Barking and Dagenham
76292,67,1,Barnet
76293,18,0,Camden
76294,63,1,Havering
76295,1,1,Kensington and Chelsea
76296,68,1,Newham
76297,56,1,Camden
76298,34,1,Barnet
76299,83,1,Barnet
76300,8,0,Harrow
76301,25,1,Camden
76302,36,1,Enfield
76303,63,0,Reigate and Banstead
76304,50,0,Southwark
76305,20,0,Camden
76306,36,1,Ealing
76307,27,0,Tower Hamlets
76308,48,0,Dartford
76309,54,1,Epping Forest
76310,39,1,Sevenoaks
76311,55,1,Newham
76312,18,1,Wandsworth
76313,10,0,Tower Hamlets
76314,36,1,Merton
76315,21,1,Camden
76316,4,1,Redbridge
76317,60,0,Enfield
76318,52,1,Watford
76319,33,1,Croydon
76320,1,0,Brent
76321,73,1,Thurrock
76322,41,0,Greenwich
76323,19,0,Enfield
76324,46,1,Camden
76325,72,0,Merton
76326,69,1,Thurrock
76327,23,1,Richmond upon Thames
76328,3,0,Wandsworth
76329,29,1,Harrow
76330,3,1,Southwark
76331,46,1,Lambeth
76332,0,1,Enfield
76333,23,1,Newham
76334,43,0,Kensington and Chelsea
76335,15,0,Redbridge
76336,38,1,Harrow
76337,48,1,Bromley
76338,27,0,Croydon
76339,37,1,Tandridge
76340,25,0,Bexley
76341,0,1,Three Rivers
76342,26,1,Hammersmith & Fulham
76343,15,0,Barnet
76344,60,1,South Bucks
76345,62,0,Havering
76346,73,1,Ealing
76347,43,1,Ealing
76348,42,1,Merton
76349,70,1,Kensington and Chelsea
76350,60,0,Watford
76351,5,0,Bromley
76352,18,1,Bexley
76353,14,0,Harrow
76354,61,0,Newham
76355,10,1,Bromley
76356,51,0,Croydon
76357,65,0,Southwark
76358,56,1,Epping Forest
76359,41,1,Lambeth
76360,30,1,Wandsworth
76361,51,1,Enfield
76362,20,0,Bromley
76363,70,1,Croydon
76364,59,1,Thurrock
76365,46,0,Elmbridge
76366,38,1,Hertsmere
76367,34,0,Camden
76368,27,1,Newham
76369,34,0,Islington
76370,40,1,Bexley
76371,31,1,Sevenoaks
76372,53,1,Camden
76373,38,1,Richmond upon Thames
76374,22,1,Croydon
76375,46,1,Croydon
76376,91,0,Harrow
76377,61,1,Reigate and Banstead
76378,40,1,Hillingdon
76379,47,1,Westminster
76380,40,0,Westminster
76381,49,0,Greenwich
76382,32,1,Havering
76383,57,0,Newham
76384,44,1,Harrow
76385,25,0,Waltham Forest
76386,29,0,Barnet
76387,83,1,Richmond upon Thames
76388,32,0,Newham
76389,28,0,Hammersmith & Fulham
76390,34,0,Westminster
76391,27,1,Merton
76392,29,0,Hackney
76393,75,0,Southwark
76394,56,1,Watford
76395,43,1,Haringey
76396,5,1,Bexley
76397,48,0,Barnet
76398,22,0,Newham
76399,38,0,Westminster
76400,45,0,Bexley
76401,62,0,Epping Forest
76402,0,0,Enfield
76403,37,1,Westminster
76404,43,1,Sevenoaks
76405,53,1,Waltham Forest
76406,35,1,Richmond upon Thames
76407,41,0,Tower Hamlets
76408,49,1,Hackney
76409,49,1,Barnet
76410,44,0,Croydon
76411,27,0,Enfield
76412,62,1,South Bucks
76413,34,0,Southwark
76414,9,0,Bexley
76415,62,1,Bromley
76416,7,1,Redbridge
76417,40,1,Epping Forest
76418,60,0,Kensington and Chelsea
76419,10,1,Ealing
76420,3,0,Tower Hamlets
76421,40,1,Ealing
76422,6,0,Hertsmere
76423,21,0,Brent
76424,39,0,Camden
76425,69,0,Hillingdon
76426,0,1,Richmond upon Thames
76427,34,1,Epsom and Ewell
76428,25,0,Hounslow
76429,45,1,Ealing
76430,16,0,Thurrock
76431,33,1,Sutton
76432,28,0,Enfield
76433,32,0,Tower Hamlets
76434,24,1,Hounslow
76435,72,1,Enfield
76436,37,0,Lambeth
76437,6,1,Watford
76438,23,1,Haringey
76439,29,1,Croydon
76440,5,0,Greenwich
76441,50,1,Hounslow
76442,55,1,Hertsmere
76443,36,0,Dartford
76444,78,1,Westminster
76445,87,1,Thurrock
76446,7,0,Haringey
76447,8,0,Barnet
76448,54,1,Newham
76449,63,1,Ealing
76450,33,1,Brent
76451,23,0,Haringey
76452,29,1,Barnet
76453,73,0,Hounslow
76454,29,1,Lewisham
76455,34,1,Kensington and Chelsea
76456,58,1,Greenwich
76457,71,1,Hammersmith & Fulham
76458,18,1,South Bucks
76459,22,1,Croydon
76460,55,1,Camden
76461,18,0,Waltham Forest
76462,49,0,Kensington and Chelsea
76463,9,0,Lambeth
76464,52,1,Hounslow
76465,50,1,Greenwich
76466,64,1,Brent
76467,47,0,Tandridge
76468,42,1,Hackney
76469,8,0,Southwark
76470,44,0,Southwark
76471,15,1,Hillingdon
76472,14,0,Waltham Forest
76473,51,1,Bromley
76474,22,0,Kensington and Chelsea
76475,31,1,Haringey
76476,77,1,Bexley
76477,31,0,Havering
76478,56,1,Brent
76479,11,1,Westminster
76480,5,0,Richmond upon Thames
76481,10,0,Croydon
76482,41,1,Westminster
76483,23,1,Camden
76484,47,0,Camden
76485,13,0,Hillingdon
76486,62,0,Havering
76487,26,1,Thurrock
76488,1,1,Hertsmere
76489,73,0,Runnymede
76490,48,0,Wandsworth
76491,38,1,Lambeth
76492,36,0,Hackney
76493,59,0,Kensington and Chelsea
76494,48,0,Barking and Dagenham
76495,32,0,Newham
76496,32,0,Tower Hamlets
76497,29,1,Croydon
76498,19,1,Sutton
76499,23,1,Greenwich
76500,26,0,Lambeth
76501,27,1,Ealing
76502,67,1,Epping Forest
76503,100,0,South Bucks
76504,40,1,Barnet
76505,27,1,Thurrock
76506,28,0,Barking and Dagenham
76507,33,1,Kingston upon Thames
76508,31,1,Spelthorne
76509,48,0,Hillingdon
76510,22,1,Croydon
76511,47,1,Hillingdon
76512,98,1,Hertsmere
76513,50,0,Sutton
76514,20,0,Hillingdon
76515,25,0,Brent
76516,76,0,Waltham Forest
76517,14,0,Brent
76518,27,0,Lambeth
76519,82,1,Enfield
76520,27,1,Redbridge
76521,29,0,Westminster
76522,2,1,Ealing
76523,49,1,Harrow
76524,30,0,Harrow
76525,42,1,Islington
76526,40,0,Thurrock
76527,17,1,Lambeth
76528,21,0,Hackney
76529,17,1,Newham
76530,43,0,Lambeth
76531,64,0,Redbridge
76532,64,1,Enfield
76533,58,0,Newham
76534,19,0,Thurrock
76535,46,0,Westminster
76536,25,1,Hertsmere
76537,31,1,Reigate and Banstead
76538,69,1,Bromley
76539,2,1,Hounslow
76540,56,0,Haringey
76541,61,0,Bromley
76542,65,1,Tower Hamlets
76543,14,1,Waltham Forest
76544,58,0,Newham
76545,65,1,Harrow
76546,55,0,South Bucks
76547,27,1,Westminster
76548,38,1,Brent
76549,28,1,Hackney
76550,40,1,Kingston upon Thames
76551,2,0,Hounslow
76552,13,1,Greenwich
76553,39,1,Brent
76554,42,0,Hounslow
76555,2,1,Newham
76556,37,0,Ealing
76557,13,0,Greenwich
76558,45,0,Havering
76559,38,0,Hillingdon
76560,61,1,Hounslow
76561,28,0,Wandsworth
76562,26,1,Croydon
76563,27,0,Barnet
76564,1,1,Hammersmith & Fulham
76565,22,1,Hillingdon
76566,41,0,Westminster
76567,25,0,Brent
76568,8,1,Richmond upon Thames
76569,6,0,Hackney
76570,73,1,Bexley
76571,56,0,Hillingdon
76572,63,1,Richmond upon Thames
76573,27,1,Bexley
76574,29,0,Brent
76575,48,1,Tower Hamlets
76576,20,1,Hillingdon
76577,24,1,Southwark
76578,56,0,Lambeth
76579,0,1,Thurrock
76580,83,1,Mole Valley
76581,35,0,Merton
76582,1,1,Hammersmith & Fulham
76583,3,1,Lewisham
76584,30,0,Lambeth
76585,78,1,Havering
76586,16,1,Barnet
76587,70,1,Mole Valley
76588,52,1,Hackney
76589,39,0,Islington
76590,68,1,Croydon
76591,76,0,Waltham Forest
76592,10,0,Croydon
76593,57,0,Bexley
76594,36,0,Epping Forest
76595,50,0,Watford
76596,52,0,Reigate and Banstead
76597,15,0,Greenwich
76598,51,1,Harrow
76599,46,0,Kensington and Chelsea
76600,22,1,Havering
76601,62,1,Kingston upon Thames
76602,20,0,Hillingdon
76603,14,1,Bexley
76604,52,1,Runnymede
76605,34,0,Westminster
76606,12,0,Tower Hamlets
76607,38,0,Merton
76608,51,0,Hillingdon
76609,8,0,Hounslow
76610,50,0,Brent
76611,58,1,Redbridge
76612,32,1,Havering
76613,79,1,Tower Hamlets
76614,79,1,Sevenoaks
76615,42,0,Ealing
76616,29,1,Bromley
76617,70,1,Barnet
76618,57,1,Camden
76619,74,1,Brent
76620,33,1,Hackney
76621,49,0,Hackney
76622,11,1,Bexley
76623,5,0,Redbridge
76624,19,0,Croydon
76625,22,0,Havering
76626,52,1,Islington
76627,38,0,Croydon
76628,55,0,Bromley
76629,34,1,Hillingdon
76630,1,1,Redbridge
76631,74,1,Epping Forest
76632,46,1,Barnet
76633,0,1,Thurrock
76634,39,0,Elmbridge
76635,39,1,Westminster
76636,10,0,Redbridge
76637,36,0,Ealing
76638,21,1,Tandridge
76639,68,0,Merton
76640,67,1,Reigate and Banstead
76641,22,1,Lambeth
76642,42,1,Runnymede
76643,56,1,Kensington and Chelsea
76644,59,1,Richmond upon Thames
76645,0,0,Brent
76646,18,1,Bromley
76647,70,1,Enfield
76648,47,1,Barking and Dagenham
76649,5,0,Redbridge
76650,68,1,Enfield
76651,16,0,Enfield
76652,55,0,Brent
76653,31,1,Watford
76654,62,0,Epping Forest
76655,39,1,Lewisham
76656,55,1,Newham
76657,6,1,Lambeth
76658,19,0,Merton
76659,1,0,Runnymede
76660,46,1,Wandsworth
76661,21,0,Enfield
76662,23,0,Spelthorne
76663,2,1,Ealing
76664,4,1,Bromley
76665,43,1,Southwark
76666,45,0,Southwark
76667,22,0,Hackney
76668,27,1,Barnet
76669,8,0,Lambeth
76670,60,0,Thurrock
76671,17,0,Ealing
76672,26,0,Southwark
76673,50,0,Newham
76674,68,0,Redbridge
76675,5,1,Kingston upon Thames
76676,36,1,Sevenoaks
76677,8,0,Brent
76678,5,0,Enfield
76679,32,1,Camden
76680,48,1,Bexley
76681,33,0,Lewisham
76682,11,0,Tandridge
76683,48,1,Bromley
76684,62,0,Enfield
76685,33,1,Three Rivers
76686,47,1,Lewisham
76687,22,0,Bromley
76688,52,0,Wandsworth
76689,28,0,Lewisham
76690,51,0,Harrow
76691,42,1,Reigate and Banstead
76692,14,0,Southwark
76693,22,0,Wandsworth
76694,35,0,Bromley
76695,50,1,Redbridge
76696,82,1,Croydon
76697,42,0,Redbridge
76698,25,0,Hammersmith & Fulham
76699,39,0,Merton
76700,62,1,Southwark
76701,41,1,Merton
76702,41,0,Hillingdon
76703,35,1,Newham
76704,2,1,Ealing
76705,18,0,Sutton
76706,26,1,Haringey
76707,16,0,Sevenoaks
76708,37,1,Southwark
76709,18,0,Haringey
76710,24,1,Barnet
76711,42,0,Hammersmith & Fulham
76712,26,0,Hammersmith & Fulham
76713,28,0,Croydon
76714,11,1,Lambeth
76715,31,1,Haringey
76716,63,0,Barking and Dagenham
76717,7,1,Bexley
76718,7,0,Bexley
76719,43,1,Three Rivers
76720,11,1,Sutton
76721,50,0,Tower Hamlets
76722,60,1,Lambeth
76723,80,0,Sevenoaks
76724,79,0,Bromley
76725,75,1,Enfield
76726,38,0,Enfield
76727,46,0,Tandridge
76728,5,0,Bromley
76729,45,1,Thurrock
76730,77,0,Haringey
76731,30,0,Ealing
76732,58,1,Redbridge
76733,56,1,Richmond upon Thames
76734,12,1,Woking
76735,39,0,Southwark
76736,37,0,Hammersmith & Fulham
76737,39,1,Spelthorne
76738,36,1,Lambeth
76739,13,0,Lambeth
76740,21,1,Waltham Forest
76741,33,1,Brent
76742,72,1,Westminster
76743,40,1,Thurrock
76744,44,0,Westminster
76745,14,0,Hackney
76746,47,1,Greenwich
76747,64,0,Reigate and Banstead
76748,30,1,Islington
76749,58,1,Hackney
76750,39,0,Sutton
76751,62,1,Havering
76752,13,1,Haringey
76753,40,0,Thurrock
76754,68,1,Wandsworth
76755,18,0,Richmond upon Thames
76756,30,1,Redbridge
76757,86,0,Redbridge
76758,59,1,Waltham Forest
76759,30,0,City of London
76760,69,1,Redbridge
76761,62,1,Bexley
76762,12,1,Woking
76763,32,1,Wandsworth
76764,30,1,Hounslow
76765,9,1,Brent
76766,19,0,Brent
76767,26,0,Brent
76768,50,1,Mole Valley
76769,11,0,Enfield
76770,19,1,Watford
76771,27,0,Thurrock
76772,2,1,Epsom and Ewell
76773,11,0,Hammersmith & Fulham
76774,33,0,Epping Forest
76775,14,0,Barking and Dagenham
76776,42,0,Elmbridge
76777,24,1,Southwark
76778,50,1,Islington
76779,35,0,Bexley
76780,81,1,Greenwich
76781,51,0,Lewisham
76782,49,1,Westminster
76783,41,0,Waltham Forest
76784,28,1,Croydon
76785,42,0,Lewisham
76786,22,0,Wandsworth
76787,43,0,Richmond upon Thames
76788,60,1,Epsom and Ewell
76789,8,1,Southwark
76790,44,1,Kingston upon Thames
76791,25,1,Hillingdon
76792,64,1,South Bucks
76793,75,0,Hillingdon
76794,29,0,Barnet
76795,75,1,Richmond upon Thames
76796,71,0,Westminster
76797,37,0,Enfield
76798,75,1,Hounslow
76799,41,1,Tower Hamlets
76800,58,1,Hillingdon
76801,26,0,Mole Valley
76802,78,0,Westminster
76803,60,1,Richmond upon Thames
76804,9,0,Southwark
76805,38,0,Hackney
76806,22,0,Hounslow
76807,4,1,Croydon
76808,59,1,Elmbridge
76809,29,0,Southwark
76810,74,0,South Bucks
76811,38,0,Croydon
76812,37,0,Kensington and Chelsea
76813,24,0,Runnymede
76814,6,0,Barking and Dagenham
76815,1,1,Hackney
76816,45,0,Camden
76817,36,0,Bexley
76818,32,1,Enfield
76819,90,1,Barking and Dagenham
76820,34,0,Greenwich
76821,34,1,Westminster
76822,15,1,Brent
76823,17,1,Lewisham
76824,47,1,Hackney
76825,31,0,Camden
76826,19,0,Lambeth
76827,10,0,Hammersmith & Fulham
76828,24,1,Greenwich
76829,28,0,Lambeth
76830,40,0,Ealing
76831,25,0,Southwark
76832,47,0,Brent
76833,18,1,Croydon
76834,46,0,South Bucks
76835,49,0,Kingston upon Thames
76836,47,0,Spelthorne
76837,37,0,Hackney
76838,30,0,Sevenoaks
76839,46,0,Islington
76840,15,1,Three Rivers
76841,28,1,Kensington and Chelsea
76842,29,1,Enfield
76843,35,0,Wandsworth
76844,41,0,Hillingdon
76845,51,1,Richmond upon Thames
76846,12,0,Brent
76847,48,1,Westminster
76848,70,1,Spelthorne
76849,2,1,Croydon
76850,35,1,Elmbridge
76851,44,0,Waltham Forest
76852,0,1,Redbridge
76853,35,1,Merton
76854,80,1,Wandsworth
76855,28,1,Havering
76856,6,0,Wandsworth
76857,22,0,Dartford
76858,36,1,Redbridge
76859,70,0,Greenwich
76860,30,1,Lambeth
76861,41,0,Epsom and Ewell
76862,46,0,Hammersmith & Fulham
76863,53,1,Camden
76864,29,0,Thurrock
76865,30,1,Camden
76866,26,1,Newham
76867,74,0,Sevenoaks
76868,40,0,Redbridge
76869,48,0,Greenwich
76870,24,1,Kensington and Chelsea
76871,42,0,Merton
76872,38,1,Harrow
76873,17,1,Greenwich
76874,33,0,Hounslow
76875,50,1,Lewisham
76876,44,1,Brent
76877,30,0,Harrow
76878,53,0,Redbridge
